id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31607242,Casa Will,236935599,Lettani&Diego,,Ward 107,-33.80111,18.50559,Entire home/apt,896,2,0,,,1,324
31607618,"Luxury home with b'fast, transfer, wine and more",236944967,Bibiana,,Ward 54,-33.92744,18.38673,Entire home/apt,11998,2,0,,,1,164
31609683,City Oasis,1131577,Mareli,,Ward 115,-33.93089,18.40878,Entire home/apt,905,4,2,2019-02-07,2,2,86
31610177,Sleek modern apartment in the heart of Cape Town w/ shared rooftop pool,188530721,Vacasa South Africa,,Ward 115,-33.9163,18.42365,Entire home/apt,1399,2,0,,,22,307
31610190,"Stylish, family-friendly home w/ a private pool & furnished terrace - near beach",188530721,Vacasa South Africa,,Ward 23,-33.8034,18.46525,Entire home/apt,9146,5,0,,,22,363
31610233,Escape to Cape Town at this condo w/ a full kitchen & balcony near the beach,188530721,Vacasa South Africa,,Ward 55,-33.88265,18.49289,Entire home/apt,1385,2,0,,,22,343
31610268,"Warm, vibrant, & welcoming getaway w/ a full kitchen & furnished balcony",188530721,Vacasa South Africa,,Ward 115,-33.90964,18.41251,Entire home/apt,2482,2,2,2019-02-06,2,22,325
31611629,Relax and unwind while you look over the ocean.,118478971,Scholtz,,Ward 83,-34.1159,18.82821,Entire home/apt,850,2,2,2019-02-03,2,1,157
31613508,"Cannon House, Simon's Town",69772643,Barbara,,Ward 61,-34.19624,18.42807,Private room,603,2,0,,,1,276
31613797,"Townhouse with a light, happy, relaxed atmosphere",236993657,Rose,,Ward 71,-34.0793,18.45472,Private room,206,1,0,,,1,95
31614040,Luxury family home in Blouberg,236955104,Carol,,Ward 23,-33.80202,18.47523,Entire home/apt,1344,3,0,,,1,307
31618508,Comfy @ Rondebosch,92283642,Anildo,,Ward 59,-33.96689,18.47064,Entire home/apt,1001,31,1,2019-01-30,1,3,364
31619167,Bird's eye view.,50623131,Michela,,Ward 69,-34.09809,18.38754,Private room,452,2,1,2019-01-30,1,6,256
31629632,Classy 2Bed in Sea Point - Huge Balcony with Views,237140107,Bradley,,Ward 54,-33.91603,18.38858,Entire home/apt,1248,2,0,,,1,158
31630740,Luxurious Cape Royale Suite in Trendy Green Point,237147357,Delia,,Ward 115,-33.90933,18.41115,Entire home/apt,1947,2,0,,,1,313
31631259,Hout Bay - gorgeous garden apartment,17905009,Sarah Jane,,Ward 74,-34.02539,18.35546,Entire home/apt,1001,1,0,,,2,29
31631746,Cosy studio cottage,237153704,Matt,,Ward 58,-33.96598,18.47993,Entire home/apt,494,1,3,2019-02-06,3,1,28
31632101,"Charming 2 room apartment across beach, Big Bay",226619280,Karin,,Ward 23,-33.79045,18.45829,Entire home/apt,1248,2,0,,,2,168
31633362,Beach front Penthouse with unspoiled views,223274887,Rozanne,,Ward 100,-34.15996,18.86803,Entire home/apt,946,1,1,2019-02-08,1,1,39
31634661,~La View~ @ Leisure Bay Beachfront Apartments,154133154,Celeste,,Ward 55,-33.89421,18.48289,Entire home/apt,2304,3,0,,,8,210
31634860,Mont Serrat,59318,Linda,,Ward 23,-33.80741,18.4729,Entire home/apt,1001,5,0,,,12,344
31635195,Charming Seafront Apartment in Bantry Bay,12729704,Christa,,Ward 54,-33.92265,18.37986,Entire home/apt,1700,3,0,,,13,363
31635291,"Avenue Bordeaux  ""Perfect"" Guest Room",15680573,Mary-Ann,,Ward 62,-34.00038,18.42861,Private room,699,1,0,,,2,327
31635326,Table mountain view from beautiful two bed house,40101017,African Elite Properties,,Ward 115,-33.9156,18.41643,Entire home/apt,5307,3,1,2019-02-05,1,16,300
31635428,Trendy apartment with awesome view,19283296,Jack,,Ward 115,-33.9287,18.43032,Private room,357,1,2,2019-01-31,2,1,329
31635547,Central city apartment with Pool and Garden,237144183,Chantel,,Ward 115,-33.92813,18.41612,Entire home/apt,699,2,3,2019-02-11,3,1,153
31636789,Self-Catering Upstairs,53009990,Cecil,,Ward 60,-33.99115,18.50533,Private room,2002,1,0,,,44,364
31636800,Room 38: Budget Room 10 Sleeper,53009990,Cecil,,Ward 60,-33.99199,18.50465,Private room,494,1,0,,,44,362
31636809,Room 39: Budget Lounge 9 Sleeper room,53009990,Cecil,,Ward 60,-33.99161,18.50604,Private room,494,1,0,,,44,362
31636820,Self-catering Flat Downstairs,53009990,Cecil,,Ward 60,-33.99125,18.50615,Private room,2002,1,0,,,44,364
31636842,Room 20: 3 Sleeper Room,53009990,Cecil,,Ward 60,-33.99171,18.50489,Private room,603,1,0,,,44,364
31636879,Room 34: 4 Sleeper Budget Room,53009990,Cecil,,Ward 60,-33.99301,18.50694,Private room,494,1,0,,,44,364
31637532,Flintstones Cape Town Guest House,237182732,Heini,,Ward 55,-33.88973,18.48803,Private room,754,1,0,,,1,90
31637999,Fomo Lodge,237192289,Shey,,Ward 2,-33.89898,18.61618,Private room,603,1,0,,,2,178
31638713,*Spacious Main Bedroom in Green Point Village*,25670936,Margot,,Ward 115,-33.90749,18.40576,Private room,521,2,0,,,4,150
31638806,Dolphin's Leap,24212367,Jane,,Ward 100,-34.17138,18.84999,Entire home/apt,1097,1,1,2019-02-05,1,2,325
31638824,"Peaceful, Secure Town House Oasis",31833653,Kim,,Ward 59,-33.96973,18.47452,Entire home/apt,1495,2,0,,,1,346
31639492,The Van der Vyver Studio Luxury Apartment,237208727,Celeste,,Ward 11,-33.91968,18.68971,Private room,1309,1,0,,,1,365
31639771,*Cute Single Room In The Heart of Green Point*,25670936,Margot,,Ward 115,-33.90919,18.40372,Private room,329,2,0,,,4,128
31643073,Room 2: Self catering room @ R700 p/n,86274365,Johan,,Ward 23,-33.72255,18.4436,Entire home/apt,703,1,0,,,6,365
31643316,Room 3: Self-catering double room @ R700 p/n,86274365,Johan,,Ward 23,-33.72259,18.44348,Entire home/apt,703,1,0,,,6,365
31643626,BIRDSONG-breakfast incl.in beautiful NatureReserve,113436573,Vanessa,,Ward 74,-34.03217,18.34452,Entire home/apt,1097,2,3,2019-02-12,3,1,271
31643994,Fourlays Rhino Cottage,154182161,Fourlays,,Ward 53,-33.944,18.51324,Entire home/apt,548,2,1,2019-01-23,1,3,288
31646116,Little blue house,106553252,Carol-Anne,,Ward 57,-33.93382,18.44579,Private room,370,4,1,2019-01-25,1,2,355
31646382,Little blue house,106553252,Carol-Anne,,Ward 57,-33.93415,18.44409,Private room,384,4,0,,,2,355
31647780,Cozy Townhouse,107213126,Wella,,Ward 8,-33.89006,18.70174,Private room,494,1,0,,,1,181
31655130,In the heart of the V&A Waterfront,40101017,African Elite Properties,,Ward 115,-33.91095,18.41926,Entire home/apt,7994,4,0,,,16,114
31656924,"Mountains, Vineyard and Sea Views",237356252,Kathy,,Ward 69,-34.09808,18.38386,Private room,809,2,0,,,1,181
31657011,Sugarbush Flatlet,9384759,Michelle,,Ward 3,-33.88333,18.65655,Entire home/apt,302,1,0,,,1,71
31657217,Best address in Cape Town Waterfront,40101017,African Elite Properties,,Ward 115,-33.91163,18.42155,Entire home/apt,7994,3,0,,,16,220
31657299,Durbanville Stay,110423143,Ilouise,,Ward 112,-33.83721,18.63262,Entire home/apt,1495,2,1,2019-02-03,1,1,271
31658691,Cape Royale Collection by Stay In Luxury,237367557,Stay In Luxury,,Ward 115,-33.90878,18.41254,Entire home/apt,1755,1,2,2019-02-03,2,3,345
31658759,The Loft,95435182,Carol,,Ward 71,-34.07332,18.45037,Private room,644,1,0,,,3,59
31659510,Olive Green Cottage,50881798,Olivia,,Ward 61,-34.15416,18.40609,Entire home/apt,672,2,0,,,1,350
31659990,Spacious En-suite bedroom with views,27938716,Lisa,,Ward 54,-33.95228,18.38772,Private room,754,2,1,2019-01-30,1,3,310
31660303,"Location, location ,location",237378928,Vivienne,,Ward 115,-33.91163,18.413,Entire home/apt,1001,5,0,,,1,142
31660304,"Enjoy Serene, Minimalist Decor & Pool/WiFi/Netflix",237378569,Julius,,Ward 2,-33.8999,18.62273,Entire home/apt,494,2,0,,,1,349
31660939,Luxury Penthouse in the City,14490992,Lucy,,Ward 115,-33.92618,18.41406,Entire home/apt,6006,1,2,2019-01-25,2,2,348
31661249,Studio Deluxe (Honeymoon Suite),128812958,Bev,,Ward 74,-34.03066,18.34614,Private room,1604,1,0,,,3,322
31661251,Studio Sentinel (Standard),128812958,Bev,,Ward 74,-34.02978,18.34572,Private room,1399,1,0,,,3,301
31661254,Lovely Garden Cottage - Family & Friends,128812958,Bev,,Ward 74,-34.02889,18.3459,Private room,2400,1,0,,,3,362
31661866,Minimalist Double Volume East City Pad (Sleeps 6),237390937,Liz And Andrew,,Ward 115,-33.92908,18.424,Entire home/apt,1549,2,0,,,1,170
31662107,Bella Vita Accommodation,205918047,Eileen,,Ward 113,-33.83043,18.50176,Private room,644,1,0,,,1,365
31663138,205 Altmore 2 minutes walk to V&A Waterfront,40101017,African Elite Properties,,Ward 115,-33.9106,18.41912,Entire home/apt,4196,3,0,,,16,187
31665739,Farm style Home,40301254,Sally,,Ward 69,-34.10603,18.37721,Entire home/apt,2002,14,0,,,4,358
31670779,When you wake up in the morning you see mountains,237466083,Nthabiseng,,Ward 61,-34.15904,18.39962,Private room,398,18,0,,,1,365
31671301,Cozy 2 bed flatlet in Woodstock,20621633,Noan,,Ward 57,-33.9308,18.45037,Entire home/apt,864,1,9,2019-02-01,9,1,291
31676719,Beautiful Holiday Apartment,113962558,Marc,,Ward 23,-33.80887,18.47209,Entire home/apt,1001,1,0,,,16,246
31677788,Luxury Beach Villa,237481711,Marietjie,,Ward 23,-33.71749,18.44416,Entire home/apt,5498,2,4,2019-02-08,4,1,77
31678961,Durbanvillestay self catering flat,237542176,Jaap,,Ward 70,-33.85561,18.63511,Private room,439,1,0,,,1,358
31681541,Spacious Executive City Apartment,20504472,Tray,,Ward 115,-33.92375,18.42251,Entire home/apt,1549,2,0,,,6,364
31682044,Heylon Haven,73525,Santa,,Ward 54,-33.91775,18.38791,Entire home/apt,1056,4,0,,,1,78
31682927,"Nova Constantia gem , surounded by wine estates.",237575483,Mary,,Ward 71,-34.04177,18.42838,Entire home/apt,2002,7,0,,,1,143
31683026,The Stein House,237575883,Luzanne,,Ward 112,-33.84661,18.64358,Private room,345,2,1,2019-01-31,1,2,174
31683419,Cynaroides Cottage,237580005,Sonette,,Ward 15,-34.05715,18.82065,Entire home/apt,1152,1,0,,,1,110
31684253,Bloubergsands Home,165186566,Kathy,,Ward 23,-33.80486,18.47878,Private room,494,2,1,2019-02-05,1,1,155
31685664,"Best location, secured building, amazing 270° view",23683292,Stav,,Ward 115,-33.92674,18.41443,Entire home/apt,2002,1,0,,,4,268
31685730,"Axis apartment , Book and get a possible upgrade.",25825509,David & Senta,,Ward 55,-33.89601,18.50429,Entire home/apt,1604,2,0,,,2,301
31686438,"Mowbray. Self-catering, tranquil garden cottage",237607934,Michael,,Ward 57,-33.94785,18.47624,Entire home/apt,452,1,3,2019-02-10,3,1,138
31688834,Spacious luxury room with en-suite and balcony.,102240948,Joline,,Ward 107,-33.81773,18.49344,Private room,219,1,0,,,2,355
31702739,3 bed apartment with ocean views on Beach Road,7662451,Vernon,,Ward 54,-33.91433,18.38727,Entire home/apt,1998,30,0,,,2,287
31703211,Kite Surfers' Paradise For the professional guest,166958310,Gidea,,Ward 23,-33.81657,18.47539,Private room,494,2,1,2019-01-30,1,1,169
31703594,Best stay in Somerset West,237776708,Erno,,Ward 15,-34.06775,18.8196,Entire home/apt,1495,2,0,,,1,275
31703701,Our Newlands Home,237776999,Stacey,,Ward 59,-33.98062,18.45757,Entire home/apt,3798,3,0,,,1,361
31704016,"D'urban Ridge self catering apartment, Tygervalley",127790424,Nadine,,Ward 70,-33.87106,18.63758,Entire home/apt,795,1,0,,,1,178
31705067,STYLISH BOUTIQUE APARTMENT,229550046,Adriaan,,Ward 100,-34.16452,18.86465,Entire home/apt,1700,3,0,,,5,318
31706578,Cape Town North Home with a stunning view,235513049,Agnisia,,Ward 2,-33.88598,18.58954,Private room,1056,2,0,,,1,365
31709724,Hang out in Attic!,98242082,Graham,,Ward 58,-33.9871,18.47249,Shared room,1193,1,0,,,6,349
31710595,Centurion Home,237843898,Stephan,,Ward 105,-33.81782,18.67114,Entire home/apt,946,2,0,,,1,355
31710885,304 Zeezicht,164089132,Marie,,Ward 23,-33.81883,18.47545,Entire home/apt,1453,2,0,,,5,350
31714855,"CHIC, ULTRA-LUXURY SUITE",229550046,Adriaan,,Ward 100,-34.16482,18.86467,Entire home/apt,2496,2,0,,,5,302
31722096,Blouberg White Waves Beach House Apartment,78379292,Lynette,,Ward 23,-33.79983,18.45988,Entire home/apt,1001,1,2,2019-02-07,2,2,337
31723488,Luxury Beachfront Apartment,108791429,Danielle,,Ward 107,-33.82225,18.47873,Entire home/apt,1001,2,1,2019-02-02,1,1,183
31725424,Charming Cottage in Beautiful Somerset West,20516451,Trish,,Ward 84,-34.06786,18.86129,Entire home/apt,3195,1,0,,,1,363
31725682,UniqueStay Paardevlei Square Luxury Apartment,82026431,Madre,,Ward 109,-34.08953,18.81046,Entire home/apt,2002,7,0,,,10,342
31725901,Greenford Cottage at Greenford House Newlands,56975752,Shaun,,Ward 59,-33.97177,18.45447,Entire home/apt,795,2,1,2019-02-02,1,2,164
31726013,V&A Waterfront accommodation with small pool,40101017,African Elite Properties,,Ward 115,-33.91018,18.42126,Entire home/apt,3497,3,0,,,16,358
31726201,Balmoral Cottage,95435182,Carol,,Ward 71,-34.06192,18.45196,Private room,1495,1,0,,,3,61
31726373,"Pool, Gym, historical area and sights, central",54575074,Jonathan,,Ward 115,-33.92521,18.42234,Entire home/apt,1152,2,0,,,62,305
31726499,Cozy Room in Vredehoek with Views of Lions Head,35388067,Kevin,,Ward 77,-33.94088,18.42849,Private room,302,3,1,2019-02-03,1,2,326
31728971,Leafy accomodation on the slopes of Table Mountain,64656948,Gerald,,Ward 62,-33.97934,18.44074,Private room,1207,2,0,,,2,304
31729357,Solly Tucker Two,110833949,Yvonne,,Ward 61,-34.16773,18.43061,Entire home/apt,1495,5,0,,,9,363
31730352,Quiet safe area.,162634176,Molly,,Ward 63,-34.0156,18.49312,Private room,247,2,0,,,1,8
31730748,"Green point living, balcony, waterfront close!",63202371,Scott,,Ward 115,-33.90959,18.41065,Entire home/apt,2002,2,0,,,63,302
31732117,"Stunning flatlet, sea views, 800 m walk to beach!",112281010,Elizabeth,,Ward 23,-33.80196,18.46576,Entire home/apt,1001,1,1,2019-01-23,1,1,365
31732604,Well situated stylish guest house,11788632,Denise,,Ward 54,-33.923,18.39292,Private room,1604,2,0,,,4,362
31732872,The Cape Fox Guesthouse,194638559,Vanessa,,Ward 23,-33.7823,18.45621,Entire home/apt,1001,2,0,,,1,340
31732879,Well situated stylish guest house,11788632,Denise,,Ward 54,-33.92376,18.39258,Private room,1604,2,0,,,4,362
31733009,Well situated stylish guest house,11788632,Denise,,Ward 54,-33.9232,18.39289,Private room,1604,2,0,,,4,177
31739870,J&M accommodation,238061276,Janine,,Ward 82,-34.06909,18.62558,Private room,400,1,0,,,1,179
31741118,Mountain Terrace Guest Room,55516610,Farren,,Ward 71,-34.06391,18.43781,Private room,644,2,0,,,1,360
31742091,Hunter's lodge,29575024,Marguerite,,Ward 74,-34.0172,18.38211,Entire home/apt,1330,6,0,,,2,275
31750318,Walk out the front door to the beach!,26339811,Ross,,Ward 54,-33.95111,18.3807,Private room,398,2,0,,,3,226
31771167,"""Peacock Cottage"" Nature, Space Winefarms+Hiking",54575074,Jonathan,,Ward 62,-33.99877,18.42888,Entire home/apt,631,4,0,,,62,344
31772051,Agave Room,16513512,Maryke,,Ward 23,-33.79525,18.46179,Private room,603,1,0,,,1,148
31772463,Modern Beachfront Apartment,238199478,Sally,,Ward 83,-34.11745,18.82596,Entire home/apt,1495,2,0,,,1,271
31773121,Stylish 2 Bedroom Apartment in a Prime Location,238204360,Ziv,,Ward 59,-33.95935,18.47045,Entire home/apt,1495,2,0,,,1,53
31773883,Villa Ronald - Camps Bay,130248430,Charles,,Ward 54,-33.95481,18.38172,Entire home/apt,9996,2,0,,,259,295
31774072,Central apartment in safe area,3378507,Pieter,,Ward 115,-33.92959,18.41696,Entire home/apt,1097,1,1,2019-01-26,1,1,162
31774261,Paragon 203 - One Bedroom Apartment,130248430,Charles,,Ward 57,-33.9418,18.46616,Entire home/apt,946,1,0,,,259,345
31775504,Island Club 302 La Savina - One Bedroom Apartment,130248430,Charles,,Ward 55,-33.8931,18.5078,Entire home/apt,1166,1,0,,,259,337
31776042,Waters Edge 717 - Two Bedroom Apartment,130248430,Charles,,Ward 55,-33.89058,18.51526,Entire home/apt,1563,1,0,,,259,348
31776156,Trail's End,238222158,Nadima,,Ward 5,-33.87054,18.53719,Entire home/apt,727,1,1,2019-02-03,1,1,347
31776796,Bright and airy with easy access to beach,141822247,Natja,,Ward 4,-33.85525,18.49314,Entire home/apt,823,2,0,,,1,336
31777018,Long Street Apartment with Mountain Views,86492570,DR Too,,Ward 115,-33.92112,18.41945,Entire home/apt,1166,1,0,,,3,249
31777026,33 ON SEA,237581933,Elbie,,Ward 85,-34.12389,18.83176,Entire home/apt,1015,1,0,,,1,342
31777713,Exclusive Accommodation for 6 R1650 Per Night,238232712,Paul,,Ward 113,-33.82809,18.50491,Entire home/apt,1604,2,0,,,2,365
31777936,Newly built stylish Newlands village Home,25988513,Tamaryn,,Ward 59,-33.97523,18.45538,Entire home/apt,5498,7,0,,,1,318
31778202,The Jack & Jasper Inn,238232340,Linnette,,Ward 61,-34.14317,18.3243,Private room,1097,1,1,2019-02-02,1,4,365
31783079,Beachfront Penthouse with Infinity Views,238243225,Robin,,Ward 115,-33.90924,18.39418,Entire home/apt,2604,2,1,2019-01-29,1,1,310
31783335,4 Sleeper Villa with optional 2 sleeper studio,238244809,Jennie,,Ward 54,-33.95679,18.37882,Entire home/apt,1796,5,0,,,2,273
31785244,Napier 403 - Two Bedroom Apartment,130248430,Charles,,Ward 115,-33.91629,18.41653,Entire home/apt,2496,1,0,,,259,329
31791690,Spacious appartment  with big balcony,120066418,Sjaak,,Ward 4,-33.85333,18.49212,Entire home/apt,603,3,0,,,3,53
31794605,Highstrand - Stunning apartment with Harbour Views,47760446,Christo,,Ward 115,-33.9136,18.41429,Entire home/apt,1248,3,1,2019-01-28,1,7,56
31794981,Rubaiyat Realty Pty Ltd,238258386,Debbora,,Ward 23,-33.8117,18.47624,Entire home/apt,1399,3,0,,,1,364
31798216,Victoria Guest Suites - Marble Suite,238296236,Victoria,,Ward 74,-34.00707,18.34877,Private room,1796,2,0,,,2,365
31799024,Vintage Apartment in City Centre with a View,43377240,Andrea,,Ward 77,-33.93497,18.4209,Entire home/apt,795,2,0,,,2,43
31799817,Business or Leisure Break-away at the waterfront,120494270,Samantha,,Ward 115,-33.90262,18.41855,Entire home/apt,2098,1,0,,,1,173
31806650,Sunny 2 bedroom apartment located in Fish Hoek,6438706,Jared,,Ward 64,-34.13671,18.43041,Entire home/apt,932,1,3,2019-02-10,3,1,241
31812657,Luxury Sea Facing Apartment,57991764,Tanya,,Ward 54,-33.96733,18.37206,Entire home/apt,5005,1,0,,,5,364
31812833,Beach Break Penthouse,3961453,Jolene,,Ward 107,-33.82504,18.47992,Entire home/apt,1604,2,0,,,110,355
31813012,Wegbreek  (Getaway) Self Catering Studio Apartment,238421884,Karien,,Ward 15,-34.05253,18.81659,Entire home/apt,452,2,0,,,1,342
31813406,Entire Apartment In Cape Town next to Parliament,51718309,Azilio,,Ward 115,-33.92825,18.42152,Entire home/apt,727,1,1,2019-02-06,1,1,65
31813885,Green point modern flat with garden,217229381,Fred,,Ward 115,-33.90742,18.40013,Entire home/apt,1495,1,0,,,3,166
31814350,Harry Residence,163406888,Jerome,,Ward 10,-33.9064,18.59197,Private room,274,1,0,,,3,88
31815965,#SWEET SLUMBER *Private Room for 2 Guests*,168457525,Lele,,Ward 113,-33.80703,18.51431,Private room,274,1,0,,,3,74
31817055,"Massive 3 Bed & bath, balcony, views, green point",238438010,Cape Town,,Ward 115,-33.91033,18.41626,Entire home/apt,1947,2,1,2019-01-27,1,4,289
31818296,STUNNING SEA VIEWS FROM SIGNAL HILL APARTMENT,238438010,Cape Town,,Ward 54,-33.91877,18.3962,Entire home/apt,1495,2,0,,,4,339
31818322,Bayside Guest Lodge (3),221499378,Desiree,,Ward 107,-33.81797,18.49114,Entire home/apt,398,2,0,,,3,339
31818717,Studio Apartment,238244809,Jennie,,Ward 54,-33.95713,18.37754,Entire home/apt,795,1,0,,,2,298
31818960,Luxury Apartment On The Water,51185143,Fathima,,Ward 115,-33.91018,18.42092,Entire home/apt,5197,3,1,2019-02-08,1,1,328
31819012,The Bro Code Tamboerskloof Pad,42449000,Bisera,,Ward 77,-33.92719,18.4082,Entire home/apt,864,2,0,,,1,156
31819715,Perfect luxury Clifton 4th beachfront bungalow,53257929,Paulina,,Ward 54,-33.94157,18.37633,Entire home/apt,7994,3,0,,,9,342
31821035,Topiary Cottage B&B suite - a peaceful place.,238476843,Catherine,,Ward 58,-33.99194,18.47466,Entire home/apt,754,2,0,,,1,161
31823244,Blouberg Beach Surfers dream! Spacious 2Bed2Bath,238438010,Cape Town,,Ward 23,-33.81263,18.47346,Entire home/apt,727,4,0,,,4,121
31824296,Spacious En-suite bedroom with Views,27938716,Lisa,,Ward 54,-33.95157,18.38965,Private room,1275,2,0,,,3,344
31828015,Stein House 2,237575883,Luzanne,,Ward 112,-33.84692,18.6428,Private room,2290,1,0,,,2,364
31830539,21 at Schreiner,238542716,Alex,,Ward 113,-33.83479,18.51508,Entire home/apt,699,1,0,,,1,159
31839156,Colourful  home Bohemian Obs. Convenient location,63202371,Scott,,Ward 57,-33.93599,18.46416,Entire home/apt,754,4,0,,,63,30
31839371,Kirstenbosch Retreat,234964282,Hazel,,Ward 62,-33.99288,18.43449,Shared room,850,1,0,,,4,157
31839954,Francolin Cottage SA,189705991,Koen,,Ward 69,-34.11828,18.38811,Entire home/apt,946,1,0,,,1,358
31841021,James’s peace nest,238635036,Ndiwalana James,,Ward 115,-33.92757,18.41935,Private room,603,1,1,2019-02-07,1,1,163
31841942,Spacious Modern Townhouse in Bloubergrant,238640773,Glynis,,Ward 107,-33.81971,18.47874,Entire home/apt,3003,2,2,2019-02-08,2,1,160
31841988,Napier 302 - One Bedroom Apartment,130248430,Charles,,Ward 115,-33.91409,18.41755,Entire home/apt,2125,1,0,,,259,345
31842491,Napier 202 - One Bedroom Apartment,130248430,Charles,,Ward 115,-33.91467,18.41609,Entire home/apt,2125,1,2,2019-02-06,2,259,347
31844306,The Bubbling Brook Private Room 2,195467827,Lizanne,,Ward 15,-34.06412,18.84679,Private room,699,1,0,,,3,365
31844440,Small Cosy Room by the Beach,26339811,Ross,,Ward 54,-33.94982,18.38114,Private room,398,2,2,2019-02-05,2,3,321
31844530,Atlantic Terraces 44,20009328,Ferdi,,Ward 23,-33.81529,18.47422,Entire home/apt,974,2,0,,,2,73
31845070,Metropolis 907 - Studio Apartment,130248430,Charles,,Ward 115,-33.91618,18.41922,Entire home/apt,1234,1,2,2019-02-09,2,259,351
31845274,Atlantic Sea-view Penthouse,8108425,Anna & Bertus,,Ward 54,-33.91962,18.3812,Entire home/apt,2002,2,0,,,21,294
31845425,Open & Light Studio Apartment in Claremont,238662671,Pippa,,Ward 59,-33.98415,18.46419,Entire home/apt,795,2,2,2019-02-10,2,1,140
31846602,UniqueStay Luxury House,82026431,Madre,,Ward 15,-34.05074,18.83452,Entire home/apt,1645,14,0,,,10,256
31846899,Forest Mountain Retreat Cottage,6871502,Celeste And Jonny,,Ward 74,-34.00971,18.38254,Entire home/apt,1289,2,0,,,3,314
31848155,Metropolis 908 - Studio Apartment,130248430,Charles,,Ward 115,-33.91601,18.41929,Entire home/apt,2043,1,1,2019-02-04,1,259,346
31849055,Strand Beach View,187049789,Robert,,Ward 83,-34.11516,18.82174,Entire home/apt,1303,3,0,,,1,262
31849214,Dockside 601 - One Bedroom Apartment,130248430,Charles,,Ward 115,-33.91689,18.41963,Entire home/apt,2043,1,1,2019-02-02,1,259,318
31849476,Comfortable spacious studio cottage,24252999,Frances,,Ward 71,-34.05483,18.46104,Entire home/apt,603,1,0,,,2,89
31857297,Airy Studio Apartment for 1,238755285,Susan,,Ward 83,-34.10862,18.83011,Entire home/apt,302,2,0,,,1,362
31857736,Destination,232181181,Machiel,,Ward 2,-33.89722,18.61929,Private room,357,1,0,,,3,365
31866975,Comfy apartment view of Central Business District,6827700,Wine Enthusiast,,Ward 115,-33.9201,18.42331,Entire home/apt,836,2,0,,,1,82
31867612,Close to the beach near Eden on the Bay,162267686,Shenade,,Ward 32,-33.67515,18.44215,Entire home/apt,1102,5,0,,,4,88
31869113,Gholf Villa,7367863,Elsabe,,Ward 100,-34.13846,18.8619,Entire home/apt,4498,3,0,,,1,8
31869349,Kalk Bay Apartment - Stunning Ocean View,224480600,Asgard,,Ward 64,-34.13321,18.44227,Entire home/apt,1481,1,1,2019-02-09,1,1,80
31869613,Central 2 Bedroom Tamboerskloof Apartment,56572297,Reece,,Ward 77,-33.9327,18.40494,Private room,480,3,1,2019-02-02,1,2,164
31869940,Rockwell 204 - Two Bedroom Apartment,130248430,Charles,,Ward 115,-33.9158,18.41927,Entire home/apt,1234,1,0,,,259,311
31870462,The Spa House,43649901,Giovanni,,Ward 74,-34.04495,18.3665,Private room,15015,1,0,,,4,343
31870578,Victoria Guest Suites - Penthouse Suite,238296236,Victoria,,Ward 74,-34.00817,18.34824,Private room,2098,1,0,,,2,365
31870859,Rockwell 212 - One Bedroom Apartment,130248430,Charles,,Ward 115,-33.91618,18.41828,Entire home/apt,2043,1,0,,,259,317
31871384,Rockwell 504 - Two Bedroom Apartment,130248430,Charles,,Ward 115,-33.91563,18.41807,Entire home/apt,2249,1,0,,,259,331
31871557,Central Secure well designed Studio Apartment,1008697,David,,Ward 115,-33.93515,18.41371,Entire home/apt,768,2,2,2019-02-07,2,1,142
31871625,"Mountain view - City Bowl, beautiful & bright home",234908932,Sue,,Ward 115,-33.9324,18.40861,Entire home/apt,1399,1,0,,,1,291
31873678,Rockwell 606 - Two Bedroom Apartment,130248430,Charles,,Ward 115,-33.91429,18.41872,Entire home/apt,2249,1,0,,,259,316
31873693,Spectacular Luxurious Accommodation Table View,238232712,Paul,,Ward 107,-33.82448,18.47882,Entire home/apt,1495,2,0,,,2,365
31874118,Modern Top Floor Apartment With Ocean Views,22315580,Desire,,Ward 115,-33.90805,18.39426,Entire home/apt,1750,1,1,2019-02-05,1,1,346
31876966,The Vines,238920220,Chantell,,Ward 84,-34.09593,18.85902,Entire home/apt,1028,2,0,,,1,39
31877624,Classic Suite (superior),98242082,Graham,,Ward 58,-33.98687,18.47316,Private room,850,1,0,,,6,331
31878312,Classic View (Luxury),98242082,Graham,,Ward 58,-33.9872,18.47162,Private room,1193,1,0,,,6,354
31881454,Home away from home,238526681,Angela,,Ward 49,-33.96939,18.50414,Entire home/apt,603,3,0,,,1,177
31889798,"The Silver Birch
Self-catering Guest Suites",111869337,Kotze,,Ward 1,-33.88136,18.58549,Private room,302,3,0,,,2,87
31890053,Wake up to a Sea View! Double room in Camps Bay,29435774,Milly,,Ward 54,-33.9667,18.38093,Private room,494,1,1,2019-02-10,1,1,85
31890120,De Waterkant Piazza Apartment 213,4402197,Ian,,Ward 115,-33.91493,18.41582,Entire home/apt,2496,2,0,,,5,350
31890543,Duiker Homestay,238557177,Beth,,Ward 61,-34.20105,18.3816,Private room,452,1,1,2019-02-10,1,1,180
31892007,The Jack & Jasper Inn,238232340,Linnette,,Ward 61,-34.14512,18.32407,Private room,1097,1,0,,,4,365
